DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP (vent/cor) [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Tower Dry Bulb Temp [deg C],Avg Tower RH [%],Avg Total Cloud Cover [%],Avg Avg Wind Speed @ 6ft [m/s]
3/2/2015,17,169.1047,75.4392,247.5899,0.4371,64.0037,34.8500,1.1891
3/2/2015,18,39.1096,86.3021,257.8049,-1.1689,71.2138,11.5667,0.5760
3/2/2015,19,4.7294,97.8755,267.4168,-1.7969,73.9452,-1.0000,0.0476
3/2/2015,20,4.1360,109.3638,277.2018,-1.7263,74.7600,-1.0000,0.0756
3/2/2015,21,1.4109,120.5817,288.0620,-1.8208,76.7840,-1.0000,1.1883
3/2/2015,22,1.5484,131.0298,301.2416,2.7411,77.6707,-1.0000,1.8572
3/2/2015,23,2.1369,139.8588,318.4802,-0.2048,80.0853,-1.0000,2.1997
3/3/2015,0,4.9775,145.6382,341.2884,1.0161,81.7083,-1.0000,2.2021
3/3/2015,1,7.0412,146.7021,80.0074,4.6210,44.4253,-1.0000,2.0941
3/3/2015,2,7.1412,142.6473,32.8849,4.2002,36.4198,-1.0000,5.2456
3/3/2015,3,6.7540,134.8339,52.2675,3.9164,28.2970,-1.0000,1.7189
3/3/2015,4,6.6911,124.8982,66.8409,3.5232,26.8493,-1.0000,0.3808
3/3/2015,5,6.3528,113.9042,78.4465,2.2170,32.4533,-1.0000,1.5810
3/3/2015,6,6.3392,102.4607,88.5268,1.5495,35.6222,-1.0000,1.6545
3/3/2015,7,11.4599,90.8345,98.0925,-2.1335,61.4638,1.8167,3.5399
3/3/2015,8,39.3904,79.6577,107.9489,-5.2100,83.8067,65.3000,3.7722
3/3/2015,9,61.0085,69.1248,118.8753,-5.3990,82.2083,94.9500,2.1529
3/3/2015,10,94.7097,59.7268,131.7189,-5.9056,82.8483,98.0167,2.4561
3/3/2015,11,126.3121,52.2353,147.2920,-6.4738,82.1500,99.3500,2.5107
3/3/2015,12,170.1256,47.6323,165.8213,-7.1551,83.5950,99.3333,2.9095
3/3/2015,13,178.8384,46.8005,186.0740,-7.9725,83.7383,99.5667,2.8794
3/3/2015,14,156.1369,49.9299,205.5637,-7.9811,81.3950,99.3167,2.0171
3/3/2015,15,126.4899,56.3550,222.3967,-8.1269,82.2952,98.7833,2.1722
3/3/2015,16,125.2720,65.0707,236.2887,-8.2363,81.9133,97.8000,1.4943
3/3/2015,17,101.7513,75.2099,247.9113,-7.8068,83.0467,95.8333,1.3825
3/3/2015,18,17.5166,86.0904,258.1301,-8.0020,85.2300,26.6333,0.4662
3/3/2015,19,0.5719,97.6727,267.7499,-8.0256,86.6033,-1.0000,1.0627
3/3/2015,20,0.2875,109.1580,277.5495,-8.2178,89.2450,-1.0000,2.0044
3/3/2015,21,0.0402,120.3600,288.4306,-8.2160,90.8333,-1.0000,1.8356
3/3/2015,22,0.0946,130.7763,301.6287,-8.7832,90.4167,-1.0000,2.1575
3/3/2015,23,0.1196,139.5564,318.8514,-9.0345,90.5800,-1.0000,1.6161
3/4/2015,0,-0.2031,145.2810,341.5422,-9.6672,90.5150,-1.0000,2.4430
3/4/2015,1,-0.4592,146.3171,80.0284,-11.1812,89.9167,-1.0000,3.1123
3/4/2015,2,-0.1269,142.2778,32.7026,-11.6018,88.9333,-1.0000,2.4751
3/4/2015,3,0.0967,134.4978,51.9980,-12.1232,88.2883,-1.0000,2.0163
3/4/2015,4,0.0043,124.5903,66.5544,-12.6992,87.7100,-1.0000,2.2142
3/4/2015,5,0.3371,113.6131,78.1664,-12.9613,87.4650,-1.0000,1.2458
3/4/2015,6,0.6064,102.1759,88.2571,-12.7740,87.5017,-1.0000,0.1271
3/4/2015,7,5.7716,90.5392,97.8323,-12.7748,87.5233,-0.6667,0.1782
3/4/2015,8,83.7313,79.3608,107.6978,-12.3935,87.6117,68.3833,1.0773
3/4/2015,9,234.5699,68.8068,118.6384,-11.3423,87.6317,93.8667,1.0924
3/4/2015,10,335.7810,59.3829,131.5124,-9.5293,81.0205,90.3333,0.2980
3/4/2015,11,451.1758,51.8647,147.1508,-9.5140,70.4560,98.4000,1.5958
3/4/2015,12,453.7132,47.2460,165.7946,-8.8935,65.5523,99.4333,1.7214
3/4/2015,13,375.0900,46.4232,186.1908,-9.5378,73.6815,99.6250,2.8294
3/4/2015,14,433.0084,49.5866,205.7978,-8.9584,69.9968,97.1500,2.5690
3/4/2015,15,320.4499,56.0558,222.6933,-8.9077,69.3297,98.9000,2.2707
3/4/2015,16,189.9329,64.8118,236.6078,-9.2842,70.4715,96.4500,1.7698
3/4/2015,17,127.8006,74.9814,248.2361,-9.4043,78.5808,91.0667,1.7576
3/4/2015,18,39.5589,85.8793,258.4580,-10.4472,84.9867,16.6667,0.8350
3/4/2015,19,6.0107,97.4701,268.0850,-11.1945,86.4250,-1.0000,0.0000
3/4/2015,20,5.6177,108.9521,277.8989,-12.1332,81.1398,-1.0000,0.6878
3/4/2015,21,5.6872,120.1377,288.8005,-12.4203,76.4177,-1.0000,0.9831
3/4/2015,22,5.8543,130.5218,302.0161,-12.5812,74.1522,-1.0000,1.7227
3/4/2015,23,6.1397,139.2525,319.2219,-11.9728,69.1385,-1.0000,1.7746
3/5/2015,0,6.2824,144.9223,341.7956,-11.1567,57.2163,-1.0000,1.5398
3/5/2015,1,6.4643,145.9303,80.0523,-8.7342,42.0182,-1.0000,1.3594
3/5/2015,2,6.5180,141.9058,32.5252,-7.9032,39.0427,-1.0000,1.2702
3/5/2015,3,7.0610,134.1588,51.7326,-6.0345,33.0565,-1.0000,0.8701
3/5/2015,4,7.9152,124.2792,66.2705,-3.3229,26.8278,-1.0000,2.8285
3/5/2015,5,7.1966,113.3191,77.8876,-3.0737,25.7257,-1.0000,1.4761
3/5/2015,6,6.9767,101.8884,87.9880,-2.5747,22.0900,-1.0000,0.7807
3/5/2015,7,24.8800,90.2501,97.5721,-2.4946,21.6662,-0.8333,1.1600
3/5/2015,8,206.3587,79.0616,107.4465,-0.4537,20.0552,4.8833,0.7599
3/5/2015,9,447.2838,68.4868,118.4009,2.3321,21.0758,66.2833,0.6790
3/5/2015,10,360.6316,59.0370,131.3054,0.1682,33.8053,97.7667,1.5288
3/5/2015,11,487.3988,51.4922,147.0096,2.2690,28.5698,90.9500,0.7891
3/5/2015,12,633.1080,46.8579,165.7699,4.3472,27.2537,87.4500,1.8642
3/5/2015,13,509.6502,46.0447,186.3119,5.0244,24.0143,99.2000,1.1072
3/5/2015,14,623.1788,49.2430,206.0372,4.4775,35.4995,66.4500,1.8197
3/5/2015,15,567.5671,55.7572,222.9949,1.2321,46.9365,36.2500,2.8198
3/5/2015,16,429.4649,64.5537,236.9310,-0.6312,46.6858,3.0667,2.4638
3/5/2015,17,218.6641,74.7538,248.5640,-1.0666,42.8293,5.2000,1.3822
3/5/2015,18,48.8257,85.6689,258.7884,-1.2778,46.0012,2.4167,0.6324
3/5/2015,19,5.9211,97.2679,268.4223,-2.2587,49.3710,-1.0000,0.8286
3/5/2015,20,5.9974,108.7461,278.2500,-1.4676,49.6903,-1.0000,1.0405
3/5/2015,21,5.8593,119.9148,289.1713,-0.2165,44.8145,-1.0000,1.0399
3/5/2015,22,6.4042,130.2661,302.4037,0.5832,35.8662,-1.0000,0.9713
3/5/2015,23,6.1315,138.9472,319.5913,0.6193,34.4292,-1.0000,0.9353
3/6/2015,0,6.5712,144.5622,342.0483,1.3825,29.1992,-1.0000,1.9942
3/6/2015,1,3.9095,145.5419,80.0787,1.8604,27.9992,-1.0000,1.2301
3/6/2015,2,4.3689,141.5315,32.3525,2.3842,27.4430,-1.0000,1.8094
3/6/2015,3,5.9786,133.8169,51.4711,3.5179,21.5390,-1.0000,2.0062
3/6/2015,4,6.2336,123.9652,65.9892,3.0752,21.9640,-1.0000,1.7122
3/6/2015,5,5.9103,113.0223,77.6104,2.9886,23.1777,-1.0000,2.1236
3/6/2015,6,5.6572,101.5983,87.7197,2.5031,24.4115,-1.0000,1.3814
3/6/2015,7,25.1771,89.9505,97.3122,4.0112,18.9520,-0.6000,0.6596
3/6/2015,8,178.0636,78.7601,107.1950,4.9905,19.1205,1.0000,1.4926
3/6/2015,9,393.4129,68.1647,118.1629,7.0963,19.1773,0.3833,1.4895
3/6/2015,10,582.0172,58.6892,131.0976,7.4029,23.8950,0.0000,1.7280
3/6/2015,11,721.7076,51.1178,146.8684,8.5828,20.7882,0.0500,1.5591
3/6/2015,12,802.7763,46.4682,165.7470,9.0708,19.1817,0.0000,2.0690
3/6/2015,13,814.6479,45.6652,186.4372,9.9287,17.8020,0.0167,2.1411
3/6/2015,14,760.3492,48.8994,206.2820,11.4038,15.2335,0.0000,1.4790
3/6/2015,15,639.9293,55.4592,223.3014,11.3602,16.9845,0.0000,1.6068
3/6/2015,16,460.9717,64.2964,237.2580,10.0007,24.6355,0.0000,2.1218
3/6/2015,17,254.6308,74.5270,248.8949,8.6611,30.8155,0.0000,1.8772
3/6/2015,18,60.6354,85.4592,259.1211,6.4772,35.4745,-0.3500,2.0111
3/6/2015,19,6.8010,97.0661,268.7614,5.5161,35.1037,-1.0000,1.0151
3/6/2015,20,5.9536,108.5400,278.6025,4.4814,39.8142,-1.0000,1.0511
3/6/2015,21,6.4362,119.6913,289.5431,3.9020,39.5663,-1.0000,1.8824
3/6/2015,22,6.1797,130.0093,302.7912,4.1255,35.1010,-1.0000,1.8049
3/6/2015,23,6.1078,138.6405,319.9596,3.2417,37.8352,-1.0000,0.7050
3/7/2015,0,5.9574,144.2006,342.3002,2.4046,41.1100,-1.0000,1.9412
3/7/2015,1,6.6554,145.1519,74.1075,3.3069,36.8110,-1.0000,2.6733
3/7/2015,2,6.5614,141.1550,32.1844,3.9401,34.5462,-1.0000,2.1576
3/7/2015,3,6.5430,133.4722,51.2135,3.6960,34.0032,-1.0000,1.6086
3/7/2015,4,6.1724,123.6485,65.7104,2.7220,37.0518,-1.0000,2.3636
3/7/2015,5,6.5617,112.7228,77.3346,2.9960,34.8312,-1.0000,2.2327
3/7/2015,6,6.1783,101.3058,87.4521,2.4682,35.3293,-1.0000,1.8463
3/7/2015,7,27.3555,89.6572,97.0524,2.4613,34.7342,-0.7833,2.1188
3/7/2015,8,186.8559,78.4565,106.9431,4.1628,30.8012,0.0000,1.1990
3/7/2015,9,402.1110,67.8409,117.9243,7.9602,24.7225,0.0000,0.1699
3/7/2015,10,590.0193,58.3397,130.8892,9.3182,25.9130,0.0000,1.7796
3/7/2015,11,727.1826,50.7417,146.7271,9.3110,28.2500,0.0000,3.0129
3/7/2015,12,801.4488,46.0769,165.7259,10.6937,26.2718,0.0000,2.6434
3/7/2015,13,808.3717,45.2847,186.5668,12.0430,24.2130,0.0000,1.8220
3/7/2015,14,748.2723,48.5557,206.5322,11.8285,25.5645,0.0000,1.9082
3/7/2015,15,628.0854,55.1617,223.6127,9.4770,32.1570,0.0000,3.6906
3/7/2015,16,458.6018,64.0401,237.5889,8.9270,32.7107,0.0000,3.6833
3/7/2015,17,257.4888,74.3010,249.2288,8.9010,34.2055,0.0000,2.7213
3/7/2015,18,64.4919,85.2415,259.4562,7.6039,38.9417,-0.3333,1.6095
3/7/2015,19,6.4636,96.8645,269.1023,6.0123,44.0025,-1.0000,1.3885
3/7/2015,20,5.8043,108.3337,278.9563,5.0948,44.6270,-1.0000,1.8463
3/7/2015,21,5.7820,119.4671,289.9155,4.0880,47.8032,-1.0000,1.8650
3/7/2015,22,5.8153,129.7514,303.1785,4.3875,45.2062,-1.0000,1.9204
3/7/2015,23,5.0480,138.3325,320.3266,5.1187,40.5540,-1.0000,1.8219
3/8/2015,0,4.5390,143.8378,342.5510,4.6490,41.7118,-1.0000,2.0619
3/8/2015,1,4.5655,144.7606,74.1383,4.7481,40.4035,-1.0000,1.5853
3/8/2015,2,4.1479,140.7765,32.0206,4.6406,40.2467,-1.0000,1.4943
3/8/2015,3,3.8150,133.1251,50.9598,4.1153,42.4290,-1.0000,1.6317
3/8/2015,4,4.1664,123.3290,65.4341,3.6626,44.0537,-1.0000,0.9009
3/8/2015,5,4.2340,112.4208,77.0602,3.3368,45.3368,-1.0000,1.9288
3/8/2015,6,4.8220,101.0110,87.1852,2.8371,48.0638,-1.0000,1.6218
3/8/2015,7,17.3352,89.3537,96.7928,1.7195,52.4503,0.0000,0.2244
3/8/2015,8,100.5678,78.1511,106.6911,1.8655,53.8777,28.7667,0.6054
3/8/2015,9,291.7064,67.5154,117.6850,2.8499,51.8050,9.9500,0.4317
3/8/2015,10,581.7044,57.9887,130.6800,4.8955,47.5190,1.5667,1.5974
3/8/2015,11,718.5970,50.3640,146.5856,5.9132,44.4653,0.3500,0.7975
3/8/2015,12,766.4080,45.6843,165.7065,7.0895,41.6910,5.4500,0.8706
3/8/2015,13,800.0946,44.9035,186.7005,7.8507,40.6207,45.0500,1.1094
3/8/2015,14,634.0691,48.2120,206.7876,7.9167,43.4228,28.7667,1.8931
3/8/2015,15,477.7982,54.8651,223.9287,8.0837,42.5608,17.5667,1.4365
3/8/2015,16,312.9474,63.7847,237.9234,8.3936,41.5515,17.0833,1.0936
3/8/2015,17,97.7080,74.0760,249.5654,7.4237,44.2622,18.2000,1.2591
3/8/2015,18,31.3685,85.0331,259.7933,6.2432,47.6810,6.0833,0.8833
3/8/2015,19,6.1189,96.6632,269.4448,5.6612,49.1360,-1.0000,0.5472
3/8/2015,20,5.5934,108.1273,279.3112,4.8350,52.8377,-1.0000,0.3944
3/8/2015,21,4.3844,119.2423,290.2885,3.6060,57.2237,-1.0000,1.3637
3/8/2015,22,4.0893,129.4924,303.5654,3.2971,57.9072,-1.0000,1.9430
3/8/2015,23,5.6537,138.0231,320.6921,3.1572,56.1555,-1.0000,1.5092
3/9/2015,0,5.5316,143.4737,342.8006,2.6475,56.9438,-1.0000,1.7211
3/9/2015,1,5.6734,144.3679,74.1712,2.3292,56.3727,-1.0000,2.0940
3/9/2015,2,5.8036,140.3961,31.8611,2.4717,52.9627,-1.0000,1.9142
3/9/2015,3,5.8359,132.7756,50.7098,2.0893,51.4848,-1.0000,2.0792
3/9/2015,4,5.8584,123.0071,65.1603,2.4209,48.6532,-1.0000,2.4902
3/9/2015,5,5.8941,112.1165,76.7874,2.4387,47.7638,-1.0000,2.5319
3/9/2015,6,5.7518,100.7140,86.9191,1.6968,49.4730,-1.0000,0.7941
3/9/2015,7,27.8386,89.0484,96.5334,1.1265,49.8307,-0.6833,1.5088
3/9/2015,8,193.4502,77.8439,106.4387,3.1940,42.1803,0.5167,2.4546
3/9/2015,9,408.7952,67.1883,117.4451,7.3152,31.1982,0.2833,1.5478
3/9/2015,10,592.4974,57.6362,130.4700,10.2218,25.2250,1.4000,1.2326
3/9/2015,11,729.9802,49.9849,146.4438,11.2018,22.7947,0.0000,2.4715
3/9/2015,12,804.6908,45.2903,165.6888,11.8598,22.4875,0.0333,3.1154
3/9/2015,13,817.8003,44.5215,186.8384,12.3962,21.7880,0.1186,2.8916
3/9/2015,14,763.9640,47.8685,207.0482,13.1733,20.7833,0.0000,2.1698
3/9/2015,15,640.4568,54.5691,224.2493,13.5685,19.7283,0.0000,1.7426
3/9/2015,16,467.7062,63.5303,238.2614,13.7185,18.9423,0.1333,1.0332
3/9/2015,17,263.2088,73.8518,249.9047,13.4730,19.0495,1.0000,0.9397
3/9/2015,18,70.8581,84.8337,260.1325,11.0807,26.1818,0.4333,1.3527
3/9/2015,19,7.1500,96.4538,269.7889,9.0778,26.9458,-1.0000,1.8365
3/9/2015,20,6.3852,107.9208,279.6672,8.1213,26.9867,-1.0000,1.3250
3/9/2015,21,6.3896,119.0169,290.6619,6.6265,31.3222,-1.0000,1.7380
3/9/2015,22,6.5567,129.2324,303.9518,6.2149,32.7830,-1.0000,2.4928
3/9/2015,23,6.6842,137.7124,321.0559,6.5797,31.8707,-1.0000,3.3836
3/10/2015,0,6.6398,143.1084,343.0488,6.4696,31.4098,-1.0000,3.2221
3/10/2015,1,6.8129,143.9741,74.2057,6.1929,31.2288,-1.0000,3.3624
3/10/2015,2,6.8100,140.0139,31.7056,6.1747,28.6918,-1.0000,3.6033
3/10/2015,3,6.6648,132.4238,50.4634,6.0793,29.1080,-1.0000,3.6085
3/10/2015,4,6.8298,122.6828,64.8890,6.2663,30.7887,-1.0000,3.3042
3/10/2015,5,6.7547,111.8099,76.5159,6.4624,31.2555,-1.0000,3.1069
3/10/2015,6,6.7934,100.4151,86.6536,6.6970,31.1010,-1.0000,3.8838
3/10/2015,7,34.1190,88.7500,96.2741,6.7770,30.9548,-0.7000,3.8951
3/10/2015,8,201.1459,77.5350,106.1860,8.2279,27.5217,0.0000,2.8286
3/10/2015,9,415.1805,66.8599,117.2045,11.0740,21.6488,0.0000,1.0120
3/10/2015,10,595.7825,57.2824,130.2591,12.6800,18.8713,0.0500,1.3561
3/10/2015,11,726.6568,49.6045,146.3018,13.0698,20.4112,0.0000,2.9076
3/10/2015,12,806.4161,44.8951,165.6726,12.9725,19.6022,0.1167,2.0529
3/10/2015,13,818.2536,44.1388,186.9803,13.5202,18.6753,0.1500,1.8884
3/10/2015,14,763.7388,47.5252,207.3139,13.7458,18.5255,0.0000,1.6476
3/10/2015,15,644.6640,54.2741,224.5744,14.3182,18.4312,0.0000,1.9969
3/10/2015,16,474.0902,63.2770,238.6029,14.2578,18.5998,0.0000,1.9231
3/10/2015,17,269.4313,73.6286,250.2466,14.3518,17.9613,0.0000,0.8192
3/10/2015,18,72.5933,84.6345,260.4735,12.2340,22.8133,-0.2333,1.2750
3/10/2015,19,6.7187,96.2452,270.1342,10.0120,27.5118,-1.0000,0.9776
3/10/2015,20,5.8806,107.7141,280.0240,7.8406,35.0500,-1.0000,1.7853
3/10/2015,21,6.2363,118.7909,291.0355,7.2654,34.6605,-1.0000,2.2799
3/10/2015,22,6.2497,128.9713,304.3375,6.7741,35.3540,-1.0000,2.3540
3/10/2015,23,6.2274,137.4005,321.4179,6.5996,34.8127,-1.0000,2.4346
3/11/2015,0,6.2946,142.7421,343.2955,6.5991,34.1225,-1.0000,2.1178
3/11/2015,1,6.0635,143.5791,68.2418,5.7206,34.9375,-1.0000,1.6212
3/11/2015,2,6.4603,139.6302,31.5539,5.1758,33.8047,-1.0000,2.4686
3/11/2015,3,6.4995,132.0700,50.2207,5.0347,32.6432,-1.0000,2.5071
3/11/2015,4,6.6551,122.3563,64.6201,4.9682,30.0095,-1.0000,2.2936
3/11/2015,5,6.7559,111.5012,76.2460,4.6298,30.3945,-1.0000,2.4831
3/11/2015,6,6.9919,100.1143,86.3890,4.8011,28.4138,-1.0000,1.8105
3/11/2015,7,37.9721,88.4417,96.0151,4.9167,26.9623,-0.6667,2.0950
3/11/2015,8,214.2588,77.2248,105.9331,8.5404,21.2382,0.0000,1.1533
3/11/2015,9,430.5578,66.5303,116.9632,11.0597,21.4483,0.0000,1.0710
3/11/2015,10,615.7287,56.9274,130.0473,12.7123,20.5885,0.2000,1.9216
3/11/2015,11,752.6964,49.2229,146.1592,14.1707,20.8005,0.2667,2.1542
3/11/2015,12,822.0853,44.4989,165.6579,16.3627,14.7458,4.9667,2.7711
3/11/2015,13,742.0970,43.7557,187.1263,16.9437,11.6293,56.0167,2.3937
3/11/2015,14,639.3862,47.1823,207.5847,17.9290,9.9963,91.8667,2.0512
3/11/2015,15,492.5039,53.9799,224.9039,18.5428,10.3645,96.1333,1.6558
3/11/2015,16,358.5412,63.0247,238.9477,17.9238,12.2952,96.5667,2.2109
3/11/2015,17,182.5501,73.4063,250.5908,16.6203,14.5622,87.8500,1.8619
3/11/2015,18,43.1320,84.4355,260.8163,14.8423,15.9398,33.0333,1.0385
3/11/2015,19,5.8514,96.0374,270.4809,13.3375,18.2052,-1.0000,2.1093
3/11/2015,20,5.9395,107.5073,280.3816,13.0183,14.4150,-1.0000,3.4783
3/11/2015,21,4.7758,118.5643,291.4092,12.4232,14.3338,-1.0000,4.0178
3/11/2015,22,5.0861,128.7092,304.7222,12.0693,14.7628,-1.0000,2.7751
3/11/2015,23,5.4232,137.0873,321.7779,12.4857,13.7275,-1.0000,1.1490
3/12/2015,0,4.9314,142.3747,343.5406,11.1072,16.3358,-1.0000,1.8852
3/12/2015,1,5.0343,143.1832,68.2792,10.2257,17.6165,-1.0000,3.3229
3/12/2015,2,4.4715,139.2450,31.4059,10.6577,15.5652,-1.0000,3.0855
3/12/2015,3,4.1287,131.7143,49.9814,10.1408,16.2520,-1.0000,3.2777
3/12/2015,4,4.1522,122.0279,64.3537,10.3235,15.3257,-1.0000,3.2952
3/12/2015,5,3.4865,111.1906,75.9775,9.9090,16.7185,-1.0000,2.1833
3/12/2015,6,3.4541,99.8118,86.1250,9.2715,18.6370,-1.0000,0.8131
3/12/2015,7,28.6045,88.1405,95.7562,8.5508,20.1403,13.2667,0.9655
3/12/2015,8,212.2464,76.9132,105.6798,10.4092,18.6907,64.3500,1.2162
3/12/2015,9,472.6445,66.1996,116.7211,14.1632,14.1875,31.1833,1.2136
3/12/2015,10,579.0449,56.5715,129.8344,16.1778,13.2978,59.1500,1.8854
3/12/2015,11,704.5274,48.8403,146.0162,16.4637,12.1718,51.7000,2.7241
3/12/2015,12,793.1653,44.1017,165.6446,16.8612,11.6980,65.2000,3.2293
3/12/2015,13,736.6521,43.3722,187.2762,16.4950,14.0048,49.6333,3.3507
3/12/2015,14,533.3184,46.8398,207.8604,15.9630,15.1183,71.4000,3.8411
3/12/2015,15,314.1313,53.6867,225.2377,15.2027,15.5193,99.6000,3.5976
3/12/2015,16,140.8844,62.7736,239.2956,14.2635,19.2933,98.6167,2.7922
3/12/2015,17,69.4800,73.1849,250.9372,13.6855,20.9148,97.2000,1.9179
3/12/2015,18,24.1400,84.2367,261.1606,12.8782,23.4633,52.6000,0.7041
3/12/2015,19,1.7503,95.8303,270.8286,11.4688,36.5225,-1.0000,3.1292
3/12/2015,20,1.1665,107.3003,280.7398,9.7647,48.9267,-1.0000,3.3642
3/12/2015,21,2.0523,118.3370,291.7828,8.9007,53.3190,-1.0000,1.4475
3/12/2015,22,1.2334,128.4461,305.1059,8.8963,53.2800,-1.0000,0.8855
3/12/2015,23,-2.3021,136.7731,322.1357,7.4109,70.7412,-1.0000,0.9785
3/13/2015,0,-1.8494,142.0064,343.7838,6.4045,79.5072,-1.0000,2.0673
3/13/2015,1,-0.7825,142.7865,68.3179,5.7990,82.4950,-1.0000,2.7940
3/13/2015,2,-0.3857,138.8585,31.2615,5.7843,79.7623,-1.0000,2.2109
3/13/2015,3,-0.7181,131.3568,49.7456,5.4965,81.9878,-1.0000,2.3176
3/13/2015,4,-1.3750,121.6975,64.0896,5.4067,82.6703,-1.0000,2.8372
3/13/2015,5,-1.7595,110.8783,75.7105,5.6821,78.9965,-1.0000,2.2170
3/13/2015,6,-1.1197,99.5077,85.8619,5.6207,78.2107,-1.0000,2.0980
3/13/2015,7,16.2043,87.8297,95.4975,5.5094,77.8433,14.9500,3.1752
3/13/2015,8,84.1697,76.6004,105.4262,6.1179,73.9502,95.4667,3.1569
3/13/2015,9,138.0924,65.8680,116.4782,7.1556,67.6653,97.4000,2.4933
3/13/2015,10,206.2505,56.2146,129.6205,8.0891,61.2243,98.8833,1.4316
3/13/2015,11,466.7642,48.4567,145.8726,9.2527,53.9000,90.4667,1.5451
3/13/2015,12,669.6220,43.7036,165.6326,10.7768,47.4522,50.1167,1.4147
3/13/2015,13,590.4331,42.9884,187.4300,11.5215,41.7317,76.3500,2.0955
3/13/2015,14,354.7949,46.4978,208.1410,11.1310,41.7637,89.0500,1.7705
3/13/2015,15,482.7753,53.3946,225.5757,12.1123,36.9020,81.7167,1.6385
3/13/2015,16,249.9253,62.5236,239.6466,11.9672,34.2322,94.9667,1.9513
3/13/2015,17,161.8128,72.9646,251.2858,11.4953,35.7825,78.9167,1.6641
3/13/2015,18,55.4634,84.0381,261.5064,10.6237,39.8410,42.1833,0.8081
3/13/2015,19,6.0797,95.6239,271.1772,9.4898,43.3417,-1.0000,1.1644
3/13/2015,20,4.5362,107.0931,281.0984,8.2783,52.5102,-1.0000,2.5546
3/13/2015,21,5.1150,118.1091,292.1563,7.5981,54.4793,-1.0000,3.0341
3/13/2015,22,5.2306,128.1820,305.4884,7.0631,55.3288,-1.0000,3.4256
3/13/2015,23,4.3337,136.4577,322.4912,6.8316,53.2235,-1.0000,3.2467
3/14/2015,0,4.8935,141.6373,344.0251,6.5260,51.6378,-1.0000,3.1430
3/14/2015,1,5.3764,142.3889,68.3575,5.8678,51.2732,-1.0000,2.9911
3/14/2015,2,5.9011,138.4708,31.1204,5.5446,48.7400,-1.0000,3.2569
3/14/2015,3,5.8756,130.9977,49.5131,4.9877,48.6352,-1.0000,2.5178
3/14/2015,4,5.7798,121.3654,63.8280,4.4087,48.8785,-1.0000,2.2750
3/14/2015,5,6.0157,110.5643,75.4450,3.8334,48.8440,-1.0000,2.7434
3/14/2015,6,6.0294,99.2023,85.5994,3.4318,47.7030,-1.0000,2.3886
3/14/2015,7,44.0508,87.5263,95.2390,3.7967,43.3672,-0.6000,2.8878
3/14/2015,8,226.5803,76.2867,105.1723,6.5796,33.4908,0.0000,1.6216
3/14/2015,9,446.3380,65.5356,116.2345,9.7652,29.6018,0.0000,0.7234
3/14/2015,10,631.3295,55.8571,129.4055,11.9027,26.0285,0.0000,1.9356
3/14/2015,11,769.2039,48.0724,145.7283,13.7805,24.7883,0.0000,2.8492
3/14/2015,12,849.0760,43.3049,165.6219,15.3443,19.3808,0.2333,2.5835
3/14/2015,13,862.1311,42.6043,187.5878,17.1633,14.6973,0.1167,3.1075
3/14/2015,14,803.8432,46.1563,208.4265,18.5890,12.3072,0.3667,2.6637
3/14/2015,15,671.1161,53.1036,225.9177,19.3242,10.1418,2.2167,2.0042
3/14/2015,16,472.5543,62.2748,240.0005,19.5573,7.6316,10.7667,1.8475
3/14/2015,17,279.8676,72.7452,251.6363,18.8130,7.6819,46.0667,1.5859
3/14/2015,18,116.1917,83.8399,261.8536,17.7057,9.3232,35.7167,1.4023
3/14/2015,19,6.9417,95.4181,271.5267,14.9008,17.3440,-1.0000,0.8378
3/14/2015,20,6.4786,106.8858,281.4573,13.7937,18.9648,-1.0000,1.1039
3/14/2015,21,6.8073,117.8806,292.5293,12.6342,18.9045,-1.0000,2.5958
3/14/2015,22,7.4098,127.9169,305.8696,13.2335,14.2158,-1.0000,1.4166
3/14/2015,23,6.8323,136.1413,322.8443,13.0270,12.7713,-1.0000,1.4205
3/15/2015,0,6.0006,141.2674,344.2642,12.7225,11.8520,-1.0000,0.5898
3/15/2015,1,5.7161,141.9908,62.3980,12.2940,11.9835,-1.0000,0.9998
3/15/2015,2,6.9283,138.0822,30.9826,13.1332,11.3523,-1.0000,1.8007
3/15/2015,3,7.2772,130.6372,49.2838,14.0175,10.5805,-1.0000,3.9674
3/15/2015,4,6.5610,121.0318,63.5686,14.5600,9.6850,-1.0000,4.1777
3/15/2015,5,6.6585,110.2489,75.1809,14.3480,10.4555,-1.0000,3.7098
3/15/2015,6,7.1280,98.8955,85.3378,14.5647,10.3485,-1.0000,4.4066
3/15/2015,7,40.6372,87.2135,94.9807,14.6570,10.7340,1.9667,4.2593
3/15/2015,8,211.3582,75.9721,104.9180,16.0340,10.1922,4.6667,4.1448
3/15/2015,9,424.9413,65.2026,115.9900,18.7748,9.2687,4.6833,2.1996
3/15/2015,10,622.1434,55.4990,129.1893,20.5078,16.1548,0.0500,2.1150
3/15/2015,11,744.8453,47.6875,145.5832,21.0113,13.0818,0.2333,2.2511
3/15/2015,12,825.4962,42.9056,165.6124,22.6203,10.6278,0.7333,2.4673
3/15/2015,13,843.1287,42.2202,187.7493,23.5642,7.3112,0.1833,2.7194
